ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
1.524953615984016,0.07805487314479041,0.4007582727393588,-0.7139051561414156,-0.14880361716412333,-0.35841590109886806,0.636014709880196,-2.3268554853936685,0.46315390829677316,0
-1.2123119555825055,-0.049104558477760886,-0.6021910542004388,0.6096750639223438,-0.4542297390266034,-1.1311617444358126,-1.3103930585401091,-0.44273576612131926,0.60911176335464,0
0.04934640153289462,1.4404969809599688,0.9127554604613887,-0.21952357147211576,1.4020665348990669,-1.1697973420694765,-1.0280437282555561,-0.01895624224836092,1.5940178435928596,0
-0.08413983002014894,0.45283274283790925,-1.3625336458960056,-1.8721012276634736,-0.482852592530385,-0.42964655104997734,-0.3498449087765309,1.3528740829199064,-1.0229491323307347,0
2.509736216769316,-0.7799882248177814,-0.7146904787636558,-1.093312696161545,-0.7039460619947151,-1.2727123301022343,-1.338126525904459,0.777227543681623,0.036103902148440614,0
1.1702581725990282,0.131668107901669,0.007382317149198585,-1.5541455955412167,-0.4218790177578333,-0.26030510538583224,-0.20042093305836303,-1.1941943235815506,-0.45602606985229766,0
-0.2937700023159605,-1.7443201119887737,-0.20063974142733085,-1.5218398170343514,-1.2209301441410407,1.5072144350762362,-1.074802128859329,0.34182682466096587,-0.3032990262667639,0
1.4414910549344961,0.5234050732611956,-1.1943818243010755,0.07339184022635903,0.16390873029348912,1.2786550328824118,1.1939206382387353,-1.2132997129337457,-0.23422753207334063,0
2.4247216059113943,-0.490407529081982,0.038305783373732784,-0.09496022114363625,0.18101063122934635,0.38833968717198414,0.6393763633988931,-2.0771360947011095,-0.0101126883644672,0
1.0057885236337534,1.4284343509790327,0.9126691713558426,0.8127779088131984,1.2861806878183561,0.6981860421963961,-2.598677903461383,-1.7647800343243576,-0.041831421421301626,0
-1.4436097085779982,-0.2050486519840288,0.3557830852926418,0.07294860620508768,-0.23410412491034477,-0.2526387422680032,-1.911801049502184,2.12980680575431,0.6431774177269831,0
-2.204108214032387,1.2607524303688271,1.3332472613141637,-0.09244435850812231,0.3944716756156483,-1.9528925579838472,-1.4732434638329286,-0.17354766541961436,-0.09151966860572124,0
0.12987954292928122,-0.5585228566571514,0.4358845568163774,-0.9061471981409723,0.4188423725603703,0.9467395368421292,0.8883840225433618,-0.996539410897129,-0.4425535538884895,0
0.05956837583003903,-0.4497491782373841,-1.8414389178380401,-2.3357372224015966,-1.5009287152539754,0.03147461174958531,-1.4282299442230002,1.5235704969184531,-0.11521296659627019,0
-0.5964953201400389,-2.2225099471221372,-0.2520574190218828,-0.02383181437719363,-0.8973775673008376,1.640834812634247,-0.10288018792658145,-0.5508950494226009,1.782686235097058,0
-2.4764492668895315,-1.2778185379627156,0.194033047567108,-0.21414664728122923,-1.2618954725428664,-1.478281853289457,-1.4552669282705288,0.8661841029343099,-0.27626519042612085,0
-2.331800675006057,-1.1109731536145875,2.0603047780825916,-0.3105107495263004,-0.1858627263051533,0.5260624341536013,0.046751413612262344,-1.023328630488712,-0.4076846180801746,0
-0.43113475038976456,-0.6675104997557824,0.3738030833648632,-0.962483504192693,-0.5044689463726266,0.6514200882782666,0.5659525034152939,-0.5616972275864814,-2.2113619679285694,0
0.1683130909197058,0.7208832905956675,1.3030769555036326,1.9248218939511825,1.1599815415997794,0.004910688301370717,-1.677854031342899,0.19864664180670596,-0.611134218769669,0
0.2324318333669092,0.29384498326744857,-1.4886469615097122,-0.43606919396771077,-0.594120614391159,0.9838175596389505,-0.8922348898730805,0.9472570845674584,-0.2633500076332921,0
-0.7637839270476937,2.1293685717797137,0.7237401435748418,0.3670371359396207,1.3399627895051809,1.1086065425395384,-0.6680487589723264,1.0352271282349843,-1.2877426444222961,0
-0.47262287690658183,-2.1242670183506953,0.2937189122779649,-1.4046918880457342,-1.7872910757876468,1.8503810698150143,-1.4176339444425956,1.845745180447048,0.28825684823947517,0
-0.21701700355439862,1.2156162184488262,0.7101675727275623,0.5331798908254333,0.4503435088039072,0.4991699993045183,-0.1708319921781773,-0.10453327328642735,1.2436477698183177,0
1.978142281482654,0.09732620637695871,-0.0008596940636127638,-0.22949481552752304,-0.11931480897887085,0.06239821566800547,0.479494635246294,-0.4608376586402951,-0.7729615604418348,0
1.1455438600059997,0.34171026270602783,0.8912227772097219,-0.562916346076143,1.1724790653616317,1.018757716028707,-0.26680385297949166,-1.5523966695057227,-1.8668083719640711,0
1.3577371444135287,1.9343742442068157,0.8108628297337356,-0.3781200540088373,1.0693173234654059,2.037063611898564,0.535085630637894,-0.4716702740179413,-2.5727666988050126,0
-0.08448248641637293,0.23213378824674474,-1.233313469884571,-1.14605716946506,-0.7861634037031485,1.5718847549433859,-1.5556432612376423,-0.676058240818272,-0.42213599723262696,0
-0.649634292944351,0.0529548262090494,0.6512380386276595,0.32388136808422413,-0.11788378583562586,1.533463329179509,0.4393649894003881,-1.6245508424003572,1.8269769509548992,0
0.0021184657509829073,0.8278944307805688,0.2994809121968137,-0.6638445952175893,0.22378431704843746,-1.1570583406037995,-1.1614963337659028,1.5405076977370442,1.0433516084408259,0
-1.1035419862493985,-2.0573567000316166,0.0009993769659122475,0.7457331408960424,-1.4204579539367712,0.1978293710300156,0.13739585176652766,1.4107386356013818,1.4414890963087599,0
0.09093327456219011,-2.5834494067106473,0.39377736173335376,-0.6493454261663276,-1.174951514600675,-0.08868625086042817,-0.23914710161305808,-0.17414999390517735,-0.34549611013373077,0
1.462826342710027,-1.123379240518733,-0.07609133654143885,0.42146501340085263,-0.3538814178621137,0.018436910706595006,-1.2999483714488853,-0.25824363576090037,-1.1374603037976627,0
-1.9504746830775954,-1.0022525164194946,0.3659545765565551,0.1863473135754955,-0.9757146685303087,-0.9509963995047044,-0.29007631675035983,-0.7717937641684915,-0.2745653478183766,0
1.009519107129068,-0.7039257704103038,-1.204816130057186,0.25114726277225796,-0.6759295851011562,0.609616609312079,2.298569886189826,-0.9075150417625821,1.462863206042203,0
0.9847577590030253,0.2653521709749835,0.1890504223805611,0.8043330436079467,0.675396343658879,0.11862051072768047,0.8254365917514361,-0.258843229277218,-0.1275073128153922,0
1.240611660312834,1.9819849524537365,-1.4813758225094789,0.5816926629147886,0.3957774138063664,-1.01625737793952,-2.0049501488658867,0.7537168965035881,2.0459698754088493,0
-0.6793500434550506,-0.2149486774229957,0.7873451139649402,-0.4802246293056492,0.38297911842559357,-2.2480616613975704,0.06828793310936347,0.4513790161943374,0.006583188868138224,0
0.935649442465833,-0.36034837111666623,-1.0297351787928162,-2.19852426400238,-0.6827835474172853,0.4770662161052255,0.8642070563748299,-1.1391838804896006,-0.013020944282626758,0
0.5572032502481852,1.0187612126102423,-1.0956924022841699,0.1242287596460467,0.3420727904044954,0.2484186465112149,-2.5840985973510886,-0.21324601428680973,0.3506512161215502,0
0.45247569539825927,1.9020234159338798,1.8747800028176393,0.8858388042906499,2.4887271914809794,-1.077470323657569,0.9496804359631644,-0.3839214291609223,-0.3260243111308961,0
-2.5644083427623348,0.5341073745733158,-0.15585459110889083,1.0144709927148634,0.41580823112183085,-0.8960150510423217,1.1732011606336974,1.0299390628046634,-1.5459912569449086,0
0.07581599553837383,2.22789376071004,-0.9218795917679543,1.3228118182647999,0.6721173687354551,-1.690439758836845,0.8457504914279246,1.0065237176753155,0.8229405234901468,0
2.1125691558730373,1.4997253400686243,-0.7681118811253871,-1.2185092945410734,0.7572498926974751,-0.2812763792882325,0.5305663793251751,-0.34343289127164106,-0.7199410167282304,0
-0.13728695131029522,-2.0207471130417827,0.7444375919451287,-0.024493486745353624,-0.7027540084177147,-1.042621994369239,1.2336855274543284,0.9528388437665184,-0.19060640059323058,0
1.0267037428275778,1.1875215660070715,0.9300127068627203,0.48927964832613224,0.9544310038560615,0.0846404641555251,0.5723850981470067,0.4336174412553426,-0.26273665022775516,0
2.24925061044726,0.7105783158787045,0.7718892931393271,1.2551793590432556,0.9615824782530477,-0.5326618560413118,-2.424171324607,-0.44252106633345123,-0.905242113316998,0
0.2060692082252397,0.3875088550633693,0.42951798345928516,1.7500162480993136,0.7678908110494099,-0.7802016703007536,-0.8889809722859349,0.08320140094107187,0.5798311563885395,0
-0.39532440437375654,0.20287579565036146,-0.5486743580839004,-0.6496873981666662,-0.18671049720276064,0.7038559756494535,0.6555722240018342,-1.3055477662500201,-0.5579185555178272,0
-0.2997187929167868,-1.5104411897850087,-1.3207891231006887,-2.3732762326267522,-2.4829742127239522,0.15500899848224878,0.26253102201747824,-0.14379746345483088,-0.20996435768025756,0
-1.4197095738090786,-1.3937681521870275,1.6865680531398408,-0.003439578171941258,-0.36207625609670707,0.9399143863100163,1.2054251240964984,-0.20903348006036462,-0.9580964055232005,0
-0.11283699773780478,-1.3795228670635378,-0.43792890030929577,-1.5533011408519584,-1.5462207060392708,0.17676929104934255,1.2265285174734188,-0.7051395480485982,-1.7914398621816545,0
-0.6931368471403285,0.04023395610139689,1.8097969051614309,0.7057115216188856,1.229350656350141,-0.8190921401098373,1.7579391704140044,-1.5856727823418297,0.3019067145346514,0
-0.5790075873545503,-0.14991665271285545,0.8339016891822989,0.002857316731726459,-0.3837385703232076,0.2843100323839008,1.5326158537271688,-0.35451356070024603,0.7064272275846841,0
-0.7035573118773105,-1.208626931160346,-0.8376206681136614,0.25142474588982794,-0.7447690905496308,-1.2293890298100418,-0.6518915254830531,0.16825960272683943,-0.6651833525522377,0
0.7336643287353871,-0.6262045301671284,0.7945085763612807,1.3210635676839866,0.021583507460369702,-0.35660807413841933,0.47028110898699466,0.965577170471385,-0.8032176125344652,0
1.7303006215068746,0.1936186101605689,-1.0542514099405234,-0.9176955869666635,-0.17448378655149033,0.09835942980239676,-0.08572310585818425,-0.18607458805824129,-0.276127543201519,0
0.7602403043348475,0.1562258798495034,0.7079152440197758,0.09561661709272767,0.2820148286734205,1.2522515439633137,0.5340188965477318,-0.012928045984785665,0.4175693658823367,0
0.5469661479308459,0.27047184936970436,0.45841184311854916,0.5601156255222663,0.12270847526602453,0.5501368684355894,0.48796137751064017,1.2738936513808417,0.24405301377810998,0
-1.4670090784488825,0.8339492375705513,0.040692143944183114,-0.6155332220323648,-0.5902239343310306,-0.489344796554863,1.1196479999415623,-0.8083707215138753,-0.7252047598482094,0
-0.603339909942637,-0.11495777018155748,-1.0041624372630216,-0.9188427929472132,-0.2069556773492658,1.3548195556442388,0.08395987660659097,-0.3838472871241896,-0.5572293672566252,0
1.874177196530016,2.309991219113074,-1.625431221188945,0.8597981054547138,0.6866847846471018,-0.904979853382339,0.19519426306036966,-0.8898767990315649,0.8748229215131175,0
1.7777803542094581,-1.4773679148399843,0.27052597632948755,-0.14103343557601117,-0.012976605311309886,-0.10453013961469775,0.6973369849485457,1.5211306146697479,1.2482735041224942,0
0.38864762927678864,0.11336417183790112,-0.6455244811942453,1.9497719091099017,0.6678738990817269,-0.06239838754364785,-1.1993656769323153,2.1824342177640044,-1.3767858991592798,0
-0.9067739939137678,-1.4029671724802746,0.42896892462391123,-0.41826081261615333,-0.9810027927314511,-1.3991661737759324,-0.8388231563535263,1.2429754534207051,0.9438439770978111,0
-0.3442123522906775,0.03088716720810706,-0.47743456896536585,-1.8414675485475323,-1.1609906121891747,-2.1412820958276626,-1.4133705678568456,0.47236256552273204,0.7949731958299552,0
-1.5815143279481276,-0.5285008284021391,-0.9898982980843019,1.3008773495186816,-0.30992487866957236,2.025493813931624,-0.6233202571099253,-0.2842397064415653,0.5877979033889664,0
-0.11674293147043831,0.6958081921656444,-0.18571073418591558,0.12368411481333784,0.1733939620269068,-0.8641549047418796,-1.4856244482206298,-0.34269076343358135,-2.4335239062986282,0
0.4530334781146893,1.2792816903218767,0.02383525565397032,-0.5715334071514195,0.17787110363885308,0.5848226881574577,-0.005040397088613911,-1.9269979790830771,-0.33155596564098266,0
1.2883815047701528,1.548782965450926,0.16798595877691064,1.0003840048399288,0.9199125772194843,-0.5671258534128095,-1.1003987328932332,0.6083880527928711,0.8291250082287871,0
-0.6029346864476193,-1.4651741664967202,-0.5147147261304338,0.7650771561186211,-0.1433259532712576,0.6966453540521721,-0.043949566143158834,-0.23970071374125512,0.477130020707307,0
-0.6582955576602739,-1.8639129703214243,-1.482434126365161,0.3525024840790273,-1.4914837667943235,-0.13153691346624624,0.6248381573955494,-1.015844434481972,0.8712241008720584,0
0.16222268829789968,2.6648944571398525,-0.8594430209742966,0.6883731955521846,1.36427662700132,-0.12404750569243836,0.7256263140294659,0.16172559894235478,-0.36384813837423335,0
1.0893132417603908,0.17849278030821622,0.624472061130868,-0.11194439709259174,0.5002004629410067,-1.4456967747024259,1.0051322213932878,0.14414893232739404,1.7000606056468375,0
0.7500970196069876,-2.3516834479314492,-1.3993100032891874,-0.9122819832716704,-1.7677784762135142,0.7806392818448514,-0.7649796134322492,1.5612653320292667,-1.4048124880205028,0
0.847832505213675,0.3345958259773935,1.71713559262656,-0.48169924409158377,0.3597244254099542,-0.32579919821452036,0.5103159409067424,0.8728701474911339,-0.023245816202083533,0
0.5259587917642835,-0.1876424696080807,-1.7224927511577854,-1.6032702576382127,-1.1013664149246378,1.025103389833689,0.34356084462232195,1.1991603732205687,0.8119019023793971,0
-1.8394849990234652,-1.9253334122806833,0.922993454629401,1.289692521160552,-0.9443019856526377,0.11587231431806905,0.8919669306536937,-0.21876765780556667,0.5429195835219467,0
0.11540398058172255,0.16550871373659792,0.28819784171432533,0.4392079437001848,0.19690301369449947,1.9232066608067169,-0.2876469161888123,-0.24408763812794845,-0.5480113121692376,0
-0.1443509560282149,-0.752468517521784,0.32932316150360624,-1.1220171869136513,-0.9636920687172994,0.7332735683359352,-0.9075355641775604,-0.07276553222866716,-0.19594737864628753,0
-0.6574529504733168,0.1346184149304322,1.1889133513065235,1.1974320758271515,0.40809796933463094,-1.0527294378962646,-1.5827641530811214,0.8469928929244733,0.8475979588836056,0
-0.39175588191530186,-0.4910855566648808,0.9573077800725526,0.3931653533845077,0.32461837962066364,0.6233915280094059,-0.6481121598847908,-0.9032925622975652,1.156526034553981,0
-1.2179634418221883,1.2255910117220195,2.0182594272490704,1.2323771815341256,1.2574430971705166,1.9441944172288694,-0.6565979899798311,-0.7178845060271467,-1.437827887027377,0
-0.21232857639905142,-0.9308807460445125,-1.30104388580446,-0.0035898708565628634,-0.7456691864871279,-1.7014682468560265,1.2776341973814427,-0.28595766915985743,1.6440021109976029,0
-0.8325038142010504,-1.8597355326267546,-0.9779553120464382,-1.0013295225049625,-1.4424463719184262,1.4136240142946779,-0.7369610161464948,0.09524307985928086,0.07888950528281734,0
-0.9886384258202585,-1.6906030279426727,-0.6267392744576616,-0.4391102902444916,-0.9104133526397464,-1.9154605020143,-0.19208606174063234,1.380739239999365,1.6156118206331194,0
0.5001231516433491,-0.6613057297833748,-0.3914984601659551,0.3101624675376594,0.12313153174333404,-0.6794934165781475,-1.6635337080435002,0.6362088240835292,0.26417695875805003,0
0.2002621378226257,-0.3612597510287803,-0.6509869244957653,-1.2716656867799896,-0.4477076580402687,-0.07836123250343427,0.4975011292196644,-0.1131403475946184,0.5744620940488088,0
1.561901191769863,-2.260607004334844,-0.6842705149148659,-1.9126353018578635,-1.6597316517723144,0.9299897656783633,-0.4143414920157221,1.0589669104218866,0.30747660205166644,0
-2.333684881676803,1.7862225157528167,0.2641806622237528,0.3917365889242678,0.48008125951345637,0.024712543976701324,1.8493183550731822,-1.7961655364053415,-1.6516288010926061,0
1.943475314333758,0.6067685414658285,-0.7686676415775465,-2.6530215088294713,-0.9789977358699937,-0.015367132193087725,1.4764183682842023,0.2348771104454921,-0.8124998358075695,0
-2.0507681128577544,-2.4084584775396194,-1.2824511938218,-1.237232629886651,-1.9336409403259736,0.2467583194991969,1.286920874504284,1.291086489327394,0.6425413155560733,0
-0.7684679125152397,1.1603425260103297,-0.644029686749082,-1.2879015135130802,-0.49411548524588206,-1.2229273916176628,-0.33726790959014025,-1.7348892720888054,1.9181400475745713,0
0.90030279600293,-0.4357741466316118,-1.0624912245275524,-0.3693496594736659,-0.4749633299430152,0.8501741844997326,-0.4421084821833996,1.3295413289044136,-0.45126613155041223,0
0.5708185424912158,-1.4296585355435716,-1.7131751825713555,0.05544669114944473,-2.017533108290225,-0.22258636939779142,0.6199494566410666,-0.2204771069270252,0.3484886257065754,0
0.6070000278283761,2.498461376744801,1.6201991568895322,-0.11813727353087439,1.5126552723540785,0.0013372124594531805,-0.20631820275638524,-0.6323071817344508,-0.3576127065285583,0
2.052876481666442,0.9501409362582914,-0.8142452872304227,0.21221353391918316,0.08947072534127011,1.1510739188265995,1.3743491868358677,-0.06895474506276131,0.27648185176315565,0
-0.408049648288082,0.9914658499310808,1.6731476993544743,1.2828890683237046,1.389476619087762,-1.2639292669799937,-0.5320004836227268,1.9804086743240443,0.8162338083637501,0
-0.8382334765625241,0.3878022730303046,0.0958676985313204,-0.3715205054578969,0.5070952629604608,0.5017064164870716,0.1305393837650802,0.7352682322505426,0.9443128497701089,0
-1.2316474665104304,-1.2017919671239425,0.4777197583226695,-0.5906073250553331,-0.8874822856052682,0.9042913200404281,0.1846580695271972,-0.3431510176878422,0.2546782965469725,0
0.007887851939711883,-0.24386192523203432,-2.1462480362991463,-2.4672688522816784,-1.9891278941337402,-0.3080219418590162,-0.4402814038713191,-0.16327003488933853,-0.7320894912773747,0
1.2526039198243328,1.1084040982003105,0.8761821901597743,-1.2704619469794498,0.49093612233189643,0.61627386512363,0.08285576493988515,-0.8941756052378149,0.04560849898589627,0
-0.3207437467551885,-1.8762704186298997,0.5213451909375162,0.06789345701704991,-1.0284793721464205,-0.6350312365005147,-0.11690874540548288,0.5078338880803173,-0.5697785649123248,0
0.4596902944561656,-2.0058241270681627,-0.5940547316838324,0.38617295935533485,-1.3685836607660278,2.1247733234687116,1.34267570957139,-0.21874969783971535,-2.402107632623294,0
1.9825412916232694,1.441294712764494,-1.3463590580008844,-0.7143219360790166,0.48120468523637777,-0.24551018816318151,-0.26785090846029946,-0.4498389421972033,0.9633959166384386,0
1.3409009853685667,0.22683770785155585,-0.2442158873373039,0.08320228689525723,-0.0876245127337018,-0.7386193374233856,0.39391011012442645,-0.6928798629364267,1.228182439372027,0
-1.3765890617327905,2.6208174534279847,0.6036734596746122,2.1741552309050864,1.2473989768002525,1.1055866985833214,1.193025378897069,-0.3231621722105409,0.5002820726928737,0
1.0571711358621425,2.2929567007833778,0.2178364569393717,-0.5144066014684718,1.3481443554842296,2.0437339511581003,-0.2586843542333995,1.2754645477275428,1.029606415581503,0
0.4229412298550689,-0.530931443168098,-1.171246548286597,-1.2156524085073752,-1.001640015136127,0.5544996265221456,0.4379521534633259,-0.29883347399702614,-0.2552024660946416,0
-1.830471935376177,-0.5902617247912888,0.44135302127199333,-1.5304507915085084,-0.9390192759881234,0.05034924097251828,1.0251303091692954,-0.6509049548776091,-0.9273068527143268,0
-0.06688950591459973,-0.444531131648639,0.2046292013202796,-0.4396520331184559,-0.2806387324842029,0.5575412290310626,0.5156308284772443,-0.028143239827485976,1.0465587663389568,0
-0.31385444490400105,0.22817637065947374,-0.538647873775247,-0.7567858427154976,-0.5867912224928359,-0.19116641215360367,0.46354865194712713,-0.0910445582968356,-1.3924607446153456,0
-2.3719979911733273,0.16246639522571513,0.8280707035511421,-1.0151217212456356,-0.09667775588957753,-1.681372869636075,0.9449738594154695,0.55963705964393,-0.8643051166938289,0
-1.5724848728883016,0.302422092142548,-0.478269329585608,0.699110505959987,0.4514858328541437,-0.14377475740965434,-1.057046637636927,-1.228289007956527,1.6048987339584604,0
0.2517668738195767,0.4003317747945234,0.883294541098013,-0.4401952249197973,0.1444078288042337,1.2171524896475663,0.8350365576538917,-0.07232249974038231,-0.3223007822972719,0
-1.635659255116004,1.9023431158157673,0.1694779340049789,-0.8461507908958403,1.2034376211971174,-0.1780057606293116,0.6708507782063006,0.019150156381584613,-0.07214875404811393,0
1.6038810489424717,2.3370378205885407,-0.7899225837912108,-2.006455890053565,-0.00799031158054505,0.9716128656343685,-0.9682583939976132,2.1032528966374247,0.08164169206074783,0
0.5114689513155867,-0.3060873867382578,-0.13226273008489745,0.06221752515141833,-0.2251081699761044,-0.9301354697061172,0.737622230598956,0.13256621874627997,0.08088390106307308,0
1.6217349006480892,0.6950217708117529,0.8088028137308795,-0.6819275658679148,0.5850175768357804,-0.9702139214073594,0.5954081464551381,-2.2155114705012844,-1.1525967279652285,0
-0.5241649716609029,0.3719003935218336,-1.6178746337974172,-0.8001675014161865,-1.2627945884978469,0.8289008811900803,-1.1970472436840391,0.5209731790064799,0.6968808554503406,0
-0.34288458558608853,2.6063448760691785,1.9612297947804602,0.6946481497647543,2.2085406857015766,-0.926497273475864,0.220639458310399,0.8281070554069881,0.3020146646091434,0
-0.22236363641938348,1.187907243004232,-0.3674999204009151,1.146147224437064,0.23880548176669203,-0.5055949349364511,-0.16313805156593,0.8307799418004681,1.5678585121671595,0
1.6487261122363015,-1.7172847751159328,-1.0384163798078923,1.629228457309784,-0.6174055481491383,2.0913611793011038,-1.7973826972501337,0.7194360361104417,-0.128023043771855,1
1.3563858603028163,-2.319325261690381,-0.20215350169884902,0.6255541477230463,-0.8968658164908406,0.32060902133636165,0.10973796736521178,0.4741898687448618,0.016972845856254696,1
0.06907546882931699,0.24105415054060803,-0.1344858161144443,0.39037595805907854,-1.2468193376999304,-1.376042994320701,0.036307338082263683,0.5146996239097157,-0.042765095016681506,1
0.4056344080926206,1.381715083915932,-0.903779900259168,-0.5884835507020689,1.058927695008309,-0.11132312534727817,-1.2226162141558465,1.2535913633710443,-2.0218741419150987,1
0.8681896394784624,0.3717220010751171,0.8214329469403042,1.1952947465386288,-0.9594729844847323,-0.8357917974079911,1.3281766239656374,-0.3563248178081151,0.10506894806000952,1
-0.676707750358533,0.6442281204494166,-0.6874215348629209,1.216449037750653,-0.6736747262893318,-0.09606549999223081,-0.39255524723645707,-0.25342090177224025,-0.5752772684661405,1
-1.5713502694056702,0.7264666349153189,-0.6355285296555557,0.2353066398754647,-1.4703067992373873,0.7002134322112228,0.3406644487160122,0.7269180684848388,0.5306158786717047,1
-0.3177515239348086,1.2695508449912485,-0.23475038048117475,-1.7045874121860507,2.649787085213569,-0.29844415143394437,-0.8198408093075255,0.4363579064218844,0.6128991405709431,1
0.4961035257772703,0.5566307267006285,1.0500739899602851,-0.08954735521108759,0.72417785997101,-0.8252408659173228,0.1276445176527661,1.1247254906310908,-0.7950249960824076,1
-1.3097665094789401,0.5023284848605636,-0.8262526591755488,0.07894175414130142,-0.2818840694013655,-0.4605247719614146,1.040684377857814,1.1020736252331818,-0.1482597350919811,1
-0.14272496260760117,1.8689769886404788,0.03145313578310614,1.1785065874632246,-1.442594870874558,1.4257798305309566,-0.4399325039002531,-0.6469017222642433,0.9935566831070957,1
1.37988479187336,-1.3925415581695177,-0.7173490242192748,0.08828063691107875,0.25717981322340777,0.4738376525480096,1.063723371688224,1.0807587580694582,-0.421782136631787,1
0.15098180744567424,-2.3381049227122057,0.7882384035609106,1.8471089530897915,-2.311577672127181,0.17678527487092446,0.8875575058951584,-0.44379333412978206,1.7864786853294863,1
0.1398668060647655,-0.7172681705419409,0.14592839823280687,0.5344898726119404,-1.0800973964865888,-0.6528572268038576,0.9267367943827681,-0.621755154660581,1.4355772223206862,1
0.09255230324102842,-0.6951730165976656,1.7906124536199455,0.6604400671586713,-0.36243316574261486,0.5385734062150032,0.5407654817629481,0.30434030788091126,-0.276099573595898,1
0.00519753457402642,-0.91279935551739,1.046031984725066,-1.182850822837947,0.4491798170337302,-0.9070581655411294,1.4056006743838665,-2.3264822980993496,-0.6411583950806157,1
-0.5481292301235369,2.1071794909790804,-0.9623223783156433,0.25083018849031136,-0.1326484241291985,1.72568475637655,0.6325706199633672,0.45731879887432497,0.174517643899271,1
1.8917806345423793,-2.2590057582418352,-0.09928765026827562,1.591536780033575,-1.1157168773184816,0.02005800659551858,-0.7929000786621566,0.7926342010372511,-1.3526140858198168,1
0.7899072930932618,-0.9932609269278784,-0.942861769902492,2.316856068170525,-2.4146903215535627,-0.4310910440059391,-0.20699994799304305,-0.346849811927428,1.3219850099410901,1
0.6149981190836575,-0.8443059792679798,0.26854020140358487,1.6947771741376314,-1.9728782000341587,-1.2249639826964065,0.5262308772653447,2.6672765882968132,0.9557624315518529,1
